PASSENGERS,FREIGHT,MAIL,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_FIPS,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_FIPS,YEAR,QUARTER,MONTH
8,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ECP,"Panama City, FL",FL,12,12005,2020,2,4
8,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,LIT,"Little Rock, AR",AR,5,5119,2020,1,2
10,350,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MKE,"Milwaukee, WI",WI,55,55079,2020,2,4
10,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,CVG,"Cincinnati, OH",KY,21,39061,2020,1,1
11,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,CLE,"Cleveland, OH",OH,39,39035,2020,1,1
11,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PIT,"Pittsburgh, PA",PA,42,42003,2020,1,1
12,0,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,LGA,"New York, NY",NY,36,36061,2020,1,2
13,155,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,TUL,"Tulsa, OK",OK,40,40143,2020,1,3
14,200,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,TPA,"Tampa, FL",FL,12,12057,2020,2,4
14,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,JAX,"Jacksonville, FL",FL,12,12031,2020,1,3
14,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,2,6
14,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,CHS,"Charleston, SC",SC,45,45019,2020,2,6
15,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,LIT,"Little Rock, AR",AR,5,5119,2020,1,1
16,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,RSW,"Fort Myers, FL",FL,12,12071,2020,1,3
16,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DTW,"Detroit, MI",MI,26,26163,2020,1,1
17,0,0,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,LAX,"Los Angeles, CA",CA,6,6037,2020,2,4
18,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SDF,"Louisville, KY",KY,21,21111,2020,1,3
19,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DCA,"Washington, DC",VA,51,11001,2020,2,4
20,0,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,LAX,"Los Angeles, CA",CA,6,6037,2020,1,3
20,1738,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,AUS,"Austin, TX",TX,48,48453,2020,2,5
21,574,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SAT,"San Antonio, TX",TX,48,48029,2020,2,5
22,0,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,BOS,"Boston, MA",MA,25,25025,2020,1,1
22,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BOS,"Boston, MA",MA,25,25025,2020,1,3
22,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,TPA,"Tampa, FL",FL,12,12057,2020,2,5
24,0,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,PHL,"Philadelphia, PA",PA,42,42101,2020,1,3
27,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MEM,"Memphis, TN",TN,47,47157,2020,1,3
27,0,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,LGA,"New York, NY",NY,36,36061,2020,1,1
29,964,114,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,JFK,"New York, NY",NY,36,36061,2020,2,4
29,475,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MCI,"Kansas City, MO",MO,29,29095,2020,2,5
31,106,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,CLE,"Cleveland, OH",OH,39,39035,2020,1,3
33,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ORF,"Norfolk, VA",VA,51,51710,2020,1,1
35,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PDX,"Portland, OR",OR,41,23005,2020,2,5
35,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ELP,"El Paso, TX",TX,48,48141,2020,2,6
35,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,TUS,"Tucson, AZ",AZ,4,4019,2020,2,6
35,191,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MCO,"Orlando, FL",FL,12,12095,2020,2,4
38,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,1
40,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BOS,"Boston, MA",MA,25,25025,2020,1,1
41,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MSP,"Minneapolis, MN",MN,27,27053,2020,1,2
42,160,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ICT,"Wichita, KS",KS,20,20173,2020,1,3
42,62,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ATL,"Atlanta, GA",GA,13,13121,2020,2,5
44,276,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,IAD,"Washington, DC",VA,51,11001,2020,1,3
44,110,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MSP,"Minneapolis, MN",MN,27,27053,2020,1,1
45,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,CHS,"Charleston, SC",SC,45,45019,2020,1,1
49,373,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MSP,"Minneapolis, MN",MN,27,27053,2020,1,3
49,0,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,PHL,"Philadelphia, PA",PA,42,42101,2020,1,2
53,160,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BOS,"Boston, MA",MA,25,25025,2020,1,2
53,528,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OMA,"Omaha, NE",NE,31,31055,2020,2,4
55,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OKC,"Oklahoma City, OK",OK,40,40109,2020,1,2
57,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OKC,"Oklahoma City, OK",OK,40,40109,2020,1,1
57,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DCA,"Washington, DC",VA,51,11001,2020,2,6
58,817,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MSY,"New Orleans, LA",LA,22,22071,2020,2,5
60,94,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BOI,"Boise, ID",ID,16,16001,2020,2,5
65,167,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,LGA,"New York, NY",NY,36,36061,2020,1,3
65,75,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PVD,"Providence, RI",RI,44,44007,2020,2,6
66,0,0,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,DCA,"Washington, DC",VA,51,11001,2020,1,3
66,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MKE,"Milwaukee, WI",WI,55,55079,2020,1,1
67,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,IND,"Indianapolis, IN",IN,18,18097,2020,1,1
69,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DSM,"Des Moines, IA",IA,19,19057,2020,1,3
71,262,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MCI,"Kansas City, MO",MO,29,29095,2020,2,6
78,516,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BNA,"Nashville, TN",TN,47,47037,2020,2,5
79,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BHM,"Birmingham, AL",AL,1,1073,2020,1,3
84,0,0,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,PHL,"Philadelphia, PA",PA,42,42101,2020,2,5
91,94,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PHL,"Philadelphia, PA",PA,42,42101,2020,1,3
96,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MKE,"Milwaukee, WI",WI,55,55079,2020,2,6
99,3402,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BWI,"Baltimore, MD",MD,24,24510,2020,2,5
100,397,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ELP,"El Paso, TX",TX,48,48141,2020,2,4
100,0,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SFO,"San Francisco, CA",CA,6,6075,2020,2,5
103,105,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OKC,"Oklahoma City, OK",OK,40,40109,2020,1,3
104,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PDX,"Portland, OR",OR,41,23005,2020,2,6
112,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MKE,"Milwaukee, WI",WI,55,55079,2020,1,2
112,365,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BHM,"Birmingham, AL",AL,1,1073,2020,2,6
114,0,0,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,TUL,"Tulsa, OK",OK,40,40143,2020,1,3
120,402,0,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,MIA,"Miami, FL",FL,12,12086,2020,2,5
131,977,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MSY,"New Orleans, LA",LA,22,22071,2020,2,4
135,855,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,GEG,"Spokane, WA",WA,53,53063,2020,2,4
138,1658,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ATL,"Atlanta, GA",GA,13,13121,2020,2,4
142,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ICT,"Wichita, KS",KS,20,20173,2020,1,2
143,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ICT,"Wichita, KS",KS,20,20173,2020,1,1
144,332,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MCI,"Kansas City, MO",MO,29,29095,2020,2,4
146,2137,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SLC,"Salt Lake City, UT",UT,49,49035,2020,2,4
149,460,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MKE,"Milwaukee, WI",WI,55,55079,2020,1,3
151,160,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MSP,"Minneapolis, MN",MN,27,27053,2020,2,5
159,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BHM,"Birmingham, AL",AL,1,1073,2020,1,1
159,2476,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ABQ,"Albuquerque, NM",NM,35,35001,2020,2,4
172,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ECP,"Panama City, FL",FL,12,12005,2020,2,5
173,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MEM,"Memphis, TN",TN,47,47157,2020,1,2
179,48,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BHM,"Birmingham, AL",AL,1,1073,2020,1,2
183,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ECP,"Panama City, FL",FL,12,12005,2020,2,6
189,61,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MEM,"Memphis, TN",TN,47,47157,2020,1,1
191,657,1708,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,DTW,"Detroit, MI",MI,26,26163,2020,2,4
193,710,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAD,"Washington, DC",VA,51,11001,2020,2,4
208,5747,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,AUS,"Austin, TX",TX,48,48453,2020,2,4
208,265,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,IND,"Indianapolis, IN",IN,18,18097,2020,1,3
209,220,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MSP,"Minneapolis, MN",MN,27,27053,2020,2,6
217,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DCA,"Washington, DC",VA,51,11001,2020,1,3
219,5166,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,STL,"Saint Louis, MO",MO,29,29510,2020,2,4
222,25,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,TPA,"Tampa, FL",FL,12,12057,2020,1,3
226,0,276,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAH,"Houston, TX",TX,48,48201,2020,2,4
240,5107,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SAT,"San Antonio, TX",TX,48,48029,2020,2,4
245,107,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,GEG,"Spokane, WA",WA,53,53063,2020,2,6
257,2330,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,TUS,"Tucson, AZ",AZ,4,4019,2020,2,4
266,336,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,AUS,"Austin, TX",TX,48,48453,2020,2,6
274,0,0,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,DCA,"Washington, DC",VA,51,11001,2020,1,2
282,5424,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PDX,"Portland, OR",OR,41,23005,2020,2,4
283,3000,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BOI,"Boise, ID",ID,16,16001,2020,2,4
289,33009,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,2,4
305,544,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,GEG,"Spokane, WA",WA,53,53063,2020,2,5
326,1779,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,RNO,"Reno, NV",NV,32,32031,2020,2,4
336,6552,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BNA,"Nashville, TN",TN,47,47037,2020,2,4
361,190,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MCO,"Orlando, FL",FL,12,12095,2020,1,3
387,8267,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,HOU,"Houston, TX",TX,48,48201,2020,2,4
399,10329,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,2,5
409,634,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SAT,"San Antonio, TX",TX,48,48029,2020,2,6
438,1923,638,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,MIA,"Miami, FL",FL,12,12086,2020,2,4
469,2212,2893,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,PHL,"Philadelphia, PA",PA,42,42101,2020,2,4
474,30820,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BWI,"Baltimore, MD",MD,24,24510,2020,2,4
514,13917,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DAL,"Dallas, TX",TX,48,48113,2020,2,4
514,470,547,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SFO,"San Francisco, CA",CA,6,6075,2020,2,4
538,63,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DCA,"Washington, DC",VA,51,11001,2020,1,1
558,0,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DCA,"Washington, DC",VA,51,11001,2020,1,2
565,12603,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SFO,"San Francisco, CA",CA,6,6075,2020,2,4
590,372,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MCO,"Orlando, FL",FL,12,12095,2020,1,2
600,10570,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,2,6
659,6971,8017,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,MSP,"Minneapolis, MN",MN,27,27053,2020,2,4
679,96,602,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,2,4
707,2044,3355,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,2,4
764,33444,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MDW,"Chicago, IL",IL,17,17031,2020,2,4
766,1447,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MCO,"Orlando, FL",FL,12,12095,2020,1,1
783,280,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,TPA,"Tampa, FL",FL,12,12057,2020,1,1
917,7084,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,LAS,"Las Vegas, NV",NV,32,32003,2020,2,4
1116,716,327,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,2,4
1211,514,9844,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,2,4
1225,20351,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,2,4
1239,0,0,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,JFK,"New York, NY",NY,36,36061,2020,1,2
1246,2334,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,RNO,"Reno, NV",NV,32,32031,2020,2,5
1275,25241,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OAK,"Oakland, CA",CA,6,6001,2020,2,4
1304,452,3876,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SLC,"Salt Lake City, UT",UT,49,49035,2020,2,4
1306,9322,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SJC,"San Jose, CA",CA,6,6085,2020,2,4
1404,518,7449,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,4
1471,17033,11117,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ATL,"Atlanta, GA",GA,13,13121,2020,2,4
1501,810,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,GEG,"Spokane, WA",WA,53,53063,2020,1,3
1514,8353,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,HOU,"Houston, TX",TX,48,48201,2020,2,5
1515,26559,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,4
1527,386,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ELP,"El Paso, TX",TX,48,48141,2020,1,3
1557,703,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,GEG,"Spokane, WA",WA,53,53063,2020,1,2
1570,952,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MSY,"New Orleans, LA",LA,22,22071,2020,1,3
1597,2278,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OMA,"Omaha, NE",NE,31,31055,2020,1,3
1602,2142,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BOI,"Boise, ID",ID,16,16001,2020,1,3
1619,2888,8680,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,CLT,"Charlotte, NC",NC,37,37119,2020,2,4
1622,346,0,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,LAX,"Los Angeles, CA",CA,6,6037,2020,1,3
1651,379,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAD,"Washington, DC",VA,51,11001,2020,2,5
1679,51876,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SFO,"San Francisco, CA",CA,6,6075,2020,2,5
1724,17815,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,1,3
1735,0,0,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,JFK,"New York, NY",NY,36,36061,2020,1,1
1767,294,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAH,"Houston, TX",TX,48,48201,2020,2,5
1784,710,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,GEG,"Spokane, WA",WA,53,53063,2020,1,1
1818,735,17843,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,MSP,"Minneapolis, MN",MN,27,27053,2020,2,5
1843,334,11125,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,2,5
1882,3459,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PDX,"Portland, OR",OR,41,23005,2020,1,3
1891,1111,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MCO,"Orlando, FL",FL,12,12095,2020,2,6
1904,2716,267,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,2,5
1942,4568,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,STL,"Saint Louis, MO",MO,29,29510,2020,2,5
2039,7818,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ATL,"Atlanta, GA",GA,13,13121,2020,1,3
2104,0,407,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,5
2238,1225,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ELP,"El Paso, TX",TX,48,48141,2020,1,2
2240,28413,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MDW,"Chicago, IL",IL,17,17031,2020,2,5
2291,4630,9461,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,DFW,"Fort Worth, TX",TX,48,48439,2020,2,4
2304,1753,10,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,2,5
2325,2208,2593,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,2,5
2395,1315,18463,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,DTW,"Detroit, MI",MI,26,26163,2020,2,6
2446,3316,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,TUS,"Tucson, AZ",AZ,4,4019,2020,1,3
2452,14492,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SMF,"Sacramento, CA",CA,6,6067,2020,2,4
2474,6108,0,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,MIA,"Miami, FL",FL,12,12086,2020,1,3
2495,405,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OMA,"Omaha, NE",NE,31,31055,2020,1,1
2503,1345,22280,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ATL,"Atlanta, GA",GA,13,13121,2020,2,5
2597,982,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ELP,"El Paso, TX",TX,48,48141,2020,1,1
2624,598,17731,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,MSP,"Minneapolis, MN",MN,27,27053,2020,2,6
2630,910,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OMA,"Omaha, NE",NE,31,31055,2020,1,2
2639,4865,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BNA,"Nashville, TN",TN,47,47037,2020,2,6
2665,2741,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BOI,"Boise, ID",ID,16,16001,2020,1,2
2752,1880,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BOI,"Boise, ID",ID,16,16001,2020,1,1
2758,2646,18271,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SLC,"Salt Lake City, UT",UT,49,49035,2020,2,5
2796,2154,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ABQ,"Albuquerque, NM",NM,35,35001,2020,1,3
2852,5396,14988,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ATL,"Atlanta, GA",GA,13,13121,2020,2,6
2859,19013,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,LAS,"Las Vegas, NV",NV,32,32003,2020,2,5
2873,655,2316,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAD,"Washington, DC",VA,51,11001,2020,2,6
2877,9852,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,RNO,"Reno, NV",NV,32,32031,2020,2,6
2898,3688,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MCI,"Kansas City, MO",MO,29,29095,2020,1,3
2969,5218,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,3
2986,946,4979,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,2,6
2986,1890,3384,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAH,"Houston, TX",TX,48,48201,2020,2,6
3040,4314,5935,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,2,6
3152,5930,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SAT,"San Antonio, TX",TX,48,48029,2020,1,3
3223,11017,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BWI,"Baltimore, MD",MD,24,24510,2020,2,6
3237,8112,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BNA,"Nashville, TN",TN,47,47037,2020,1,3
3395,4099,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,HOU,"Houston, TX",TX,48,48201,2020,2,6
3446,882,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MSY,"New Orleans, LA",LA,22,22071,2020,1,2
3480,139,0,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,LAX,"Los Angeles, CA",CA,6,6037,2020,1,2
3513,426,0,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,LAX,"Los Angeles, CA",CA,6,6037,2020,1,1
3586,2086,28173,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,CLT,"Charlotte, NC",NC,37,37119,2020,2,5
3589,5319,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,RNO,"Reno, NV",NV,32,32031,2020,1,3
3685,542,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MSY,"New Orleans, LA",LA,22,22071,2020,1,1
3701,4085,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,STL,"Saint Louis, MO",MO,29,29510,2020,1,3
